Fips,avg_real_nodes_2020,avg_network_density_2020,avg_conNodeRatio_2020,avg_block_density_2020
01001,160,11001.086713008823,0.47493938838734706,13.371599912647648
01003,315.2558139534884,8531.391008247208,0.47503028151600696,10.654257181082093
01005,321,3932.1386990044443,0.5359895328680778,3.953532331521111
01007,251.125,3780.11251831375,0.3909739442169625,2.97464573383375
01009,296,5187.432296755625,0.4074203185737125,4.43872174620875
01011,339.5,2427.08404541,0.4196915924549,1.162714600565
01013,275.6666666666667,6205.667616104444,0.4843786656856556,7.193845099875556
01015,271.36842105263156,13888.551995531316,0.5032299584464079,27.631819034881843
01017,356.1111111111111,7538.663113065555,0.5276757842964445,12.549396514895555
01019,473.625,4411.5121765175,0.4658089242875625,3.12555909157
01021,337.9166666666667,5914.0932617225,0.46276550988355836,4.583293070398334
01023,535,2492.6893920925,0.45455633103845,0.9348669201149999
01025,417.44444444444446,3094.2610405844443,0.4788220557901556,1.7418059375544444
01027,606.5,3781.42773438,0.473685391247275,2.144446194175
01029,567.75,3600.26226807,0.49876204133034996,2.09484255314
01031,225.125,8599.353790285626,0.5518361423164687,11.553284704688124
01033,364.4,15718.525667321333,0.5843664348125533,41.065894738838004
01035,391.4,3121.069921878,0.4626372218132,1.402069795132
01037,672.3333333333334,3157.5476074233334,0.4447406431039,1.6254277626666667
01039,317.2142857142857,6141.07123675,0.5144487172365214,6.74363703813
01041,304,3017.376302086667,0.4797672579686,1.5038753251233334
01043,298.3636363636364,7776.645807443181,0.43781940639020456,11.786353414710455
01045,359.14285714285717,7087.0154680549995,0.5403544136456071,7.304803286283571
01047,309.7647058823529,11234.712431068823,0.5207017730264117,22.54603771252059
01049,308.04761904761904,6257.930152533333,0.46485135952631906,5.69577387401381
01051,243.7,7132.427099611999,0.422262907028205,9.3868146479165
01053,469.2,5620.459521489,0.51363870203496,6.4205100894000005
01055,194.96969696969694,14167.598936142727,0.5139871131290121,28.691274003553335
01057,587.8,3808.861865238,0.54289839267732,2.097318625452
